,Unnamed: 0,artistname,followers,genres,popularity,artistType,trackname,danceability,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,duration_ms
575,0,benny blanco,858790.0,"['electropop', 'pop', 'pop rap']",77.0,artist,You (with Marshmello & Vance Joy),0.6679999999999999,0.563,-6.433,0.0522,0.0,0.11900000000000001,0.305,103.116,169632.0
576,0,Selena Gomez,32289055.0,"['dance pop', 'pop', 'post-teen pop']",86.0,artist,Baila Conmigo (with Rauw Alejandro),0.823,0.544,-7.132000000000001,0.0715,0.00315,0.0966,0.664,149.903,186088.0
577,0,VINAI,441563.0,"['dance pop', 'edm', 'electro house', 'melbourne bounce international', 'pop dance', 'slap house', 'tropical house']",70.0,artist,Rise Up,0.648,0.927,-3.633,0.049,0.0,0.162,0.361,126.037,182000.0
578,0,24kGoldn,1513275.0,"['cali rap', 'pop rap']",82.0,artist,"3, 2, 1",0.6940000000000001,0.708,-2.066,0.13699999999999998,0.0,0.152,0.69,164.958,131587.0
579,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,BXL ZOO,0.745,0.6559999999999999,-6.829,0.203,0.0,0.11,0.405,137.997,201333.0
580,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,FAIS ÇA BIEN,0.5579999999999999,0.583,-9.317,0.204,4.57e-05,0.369,0.308,129.986,202360.0
581,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,ROSE MARTHE'S LOVE,0.812,0.546,-8.711,0.245,0.006409999999999999,0.109,0.41600000000000004,145.047,191427.0
582,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,INTRO,0.557,0.715,-7.13,0.109,0.0149,0.204,0.44799999999999995,139.99200000000002,316440.0
583,0,Zola,59756.0,"['electronica', 'vapor pop', 'vapor soul']",49.0,artist,Ma jolie (feat. Leto),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,0,Maes,333552.0,"['indie poptimism', 'modern rock']",69.0,artist,Prioritaire,0.635,0.61,-7.028,0.0473,0.0,0.18100000000000002,0.242,155.026,214546.0
585,0,Niska,3972344.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",78.0,artist,Chargé,0.853,0.7929999999999999,-6.028,0.252,1.0800000000000002e-05,0.11,0.718,126.95299999999999,183575.0
586,0,Hamza,599593.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap francais']",71.0,artist,Jalousie,0.5529999999999999,0.47600000000000003,-9.757,0.462,1.7899999999999998e-05,0.126,0.479,139.746,234416.0
587,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,Θ. Macarena,0.777,0.5539999999999999,-8.179,0.0572,1.7e-06,0.0477,0.27,129.933,206840.0
588,0,13 Block,553545.0,"['french hip hop', 'pop urbaine', 'rap francais']",57.0,artist,Aminata (feat. PLK),0.7090000000000001,0.81,-5.724,0.105,6.21e-05,0.0337,0.78,92.98299999999999,179253.0
589,0,OBOY,459421.0,"['french hip hop', 'pop urbaine']",76.0,artist,Cruel,0.7290000000000001,0.491,-8.871,0.168,0.0,0.10099999999999999,0.594,141.886,186461.0
590,0,Sadek,890656.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",62.0,artist,Aller-retour,0.804,0.575,-7.381,0.086,0.0,0.0872,0.6629999999999999,136.056,163080.0
591,0,Dinos,411766.0,"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']",56.0,artist,Moins un,0.9179999999999999,0.39899999999999997,-8.795,0.37,0.0,0.0751,0.483,109.031,203453.0
592,0,Lefa,454923.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap francais']",64.0,artist,Smile (feat. SCH),0.7929999999999999,0.602,-9.357000000000001,0.131,3.8299999999999996e-05,0.193,0.45399999999999996,144.945,211067.0
593,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,POUR L'ARGENT,0.6809999999999999,0.7290000000000001,-7.2620000000000005,0.0964,0.168,0.105,0.617,127.93700000000001,138813.0
594,0,Kalash Criminel,1022781.0,"['french hip hop', 'pop urbaine', 'rap francais']",67.0,artist,Dans la zone,0.909,0.728,-6.018,0.19699999999999998,0.0241,0.0811,0.616,100.973,173707.0
595,0,Hamza,599593.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap francais']",71.0,artist,Fake Friends,0.8220000000000001,0.405,-9.161,0.149,0.00024700000000000004,0.096,0.556,140.005,184751.0
596,0,Dinos,411766.0,"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']",56.0,artist,Ciel pleure,0.848,0.532,-8.735,0.201,0.0,0.0858,0.556,129.907,198253.0
597,0,Zola,59756.0,"['electronica', 'vapor pop', 'vapor soul']",49.0,artist,9 1 1 3 (feat. SCH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,Ε. Signaler,0.642,0.695,-8.972000000000001,0.0549,5.14e-05,0.0852,0.956,176.13400000000001,201893.0
599,0,OBOY,459421.0,"['french hip hop', 'pop urbaine']",76.0,artist,Mélodie,0.7809999999999999,0.536,-8.187999999999999,0.125,2.21e-06,0.0797,0.524,95.03399999999999,165701.0
600,0,PLK,995576.0,"['french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']",77.0,artist,Bénef,0.7609999999999999,0.7140000000000001,-6.582999999999999,0.319,1.08e-06,0.0645,0.672,76.48100000000001,190787.0
601,0,Kalash Criminel,1022781.0,"['french hip hop', 'pop urbaine', 'rap francais']",67.0,artist,Tu paniques,0.855,0.8370000000000001,-4.98,0.213,0.0,0.109,0.629,130.065,209387.0
602,0,Hamza,599593.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap francais']",71.0,artist,Réel (feat. Zed),0.693,0.508,-8.149,0.228,1.22e-06,0.075,0.591,144.079,222821.0
603,0,Dinos,411766.0,"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']",56.0,artist,No Love,0.748,0.442,-7.678999999999999,0.278,1.4099999999999999e-05,0.107,0.431,110.009,186827.0
604,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,Autotune,0.68,0.48200000000000004,-9.998,0.0909,0.0,0.35200000000000004,0.17300000000000001,120.07700000000001,293640.0
605,0,Mister V,476080.0,"['french hip hop', 'pop urbaine', 'rap francais']",62.0,artist,Vettel,0.84,0.64,-6.5729999999999995,0.15,1.4e-06,0.0872,0.662,95.016,167120.0
606,0,Nekfeu,1990826.0,"['french hip hop', 'pop urbaine', 'rap conscient']",76.0,artist,Chanson d'amour,0.648,0.568,-8.814,0.203,0.000487,0.0831,0.556,94.598,222947.0
607,0,OBOY,459421.0,"['french hip hop', 'pop urbaine']",76.0,artist,Avec Toi,0.6609999999999999,0.6659999999999999,-5.932,0.0277,0.0,0.13,0.381,92.475,193813.0
608,0,Heuss L'enfoiré,1129509.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",70.0,artist,Canada,0.456,0.483,-10.224,0.16399999999999998,0.0,0.121,0.5489999999999999,86.15,184600.0
609,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,SENTIMENTAL,0.7929999999999999,0.48700000000000004,-9.082,0.114,0.0398,0.0976,0.395,98.97399999999999,206720.0
610,0,PLK,995576.0,"['french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']",77.0,artist,C'est mort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0,Kalash Criminel,1022781.0,"['french hip hop', 'pop urbaine', 'rap francais']",67.0,artist,But en or,0.635,0.579,-7.334,0.41700000000000004,0.000715,0.0992,0.305,96.27,179533.0
612,0,Dinos,411766.0,"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']",56.0,artist,Prends soin de toi,0.8390000000000001,0.465,-7.704,0.223,9.300000000000001e-05,0.11,0.368,130.05700000000002,181627.0
613,0,Hamza,599593.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap francais']",71.0,artist,Keke,0.797,0.5710000000000001,-9.732000000000001,0.517,0.0020800000000000003,0.145,0.818,144.056,180524.0
614,0,Laylow,346370.0,"['french hip hop', 'pop urbaine']",73.0,artist,PLUG (feat. Jok'air),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,0,Damso,3349064.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",79.0,artist,LIFE LIFE,0.851,0.62,-7.621,0.20600000000000002,1.15e-05,0.228,0.276,122.00299999999999,160667.0
616,0,Heuss L'enfoiré,1129509.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",70.0,artist,Guccissima,0.616,0.695,-8.328,0.134,0.0,0.0954,0.369,80.142,198907.0
617,0,13 Block,553545.0,"['french hip hop', 'pop urbaine', 'rap francais']",57.0,artist,Babi,0.851,0.718,-6.096,0.0829,0.0,0.161,0.49700000000000005,119.991,259987.0
618,0,Mister You,14596.0,"['north carolina indie', 'stomp and holler']",44.0,artist,Millions d'€,0.883,0.639,-8.26,0.133,1.7e-06,0.10400000000000001,0.49200000000000005,108.006,168889.0
619,0,Rim'K,0.0,0,0.0,0,Hood - feat. DA Uzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0,S.Pri Noir,467734.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap calme', 'rap francais']",66.0,artist,Mon Crew,0.512,0.58,-6.718,0.252,0.0,0.0865,0.625,97.98299999999999,192587.0
621,0,Dosseh,695258.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",62.0,artist,Cardio,0.937,0.6579999999999999,-6.42,0.177,0.0,0.193,0.401,130.05700000000002,181408.0
622,0,Rim'K,0.0,0,0.0,0,Confiance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0,Smallgod,1612.0,['asakaa'],45.0,artist,Marry Me,0.672,0.589,-6.615,0.11800000000000001,0.00201,0.113,0.446,202.093,173999.0
624,0,Mister You,14596.0,"['north carolina indie', 'stomp and holler']",44.0,artist,La fragrance,0.8240000000000001,0.68,-5.308,0.105,0.0,0.0906,0.775,152.168,209076.0
625,0,Dosseh,695258.0,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",62.0,artist,Famiglia è Grande,0.573,0.713,-6.922999999999999,0.27,0.0,0.0766,0.358,140.135,165932.0
626,0,Rim'K,0.0,0,0.0,0,Turbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0,DHT,11553.0,['eurodance'],43.0,artist,I Go Crazy,0.585,0.516,-6.369,0.0264,0.0,0.109,0.125,71.516,224067.0
628,0,DHT,11553.0,['eurodance'],43.0,artist,At Seventeen,0.6759999999999999,0.867,-6.401,0.0332,6.61e-05,0.107,0.866,129.988,248160.0
629,0,Beyoncé,29956553.0,"['dance pop', 'pop', 'r&b']",87.0,artist,"Listen (From the Motion Picture ""Dreamgirls"")",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0,Chaka Khan,1257470.0,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",67.0,artist,Ain't Nobody,0.5379999999999999,0.924,-6.405,0.142,0.000165,0.993,0.46299999999999997,98.916,319293.0
631,0,Fleetwood Mac,7664547.0,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",83.0,artist,Dreams - 2004 Remaster,0.828,0.49200000000000005,-9.744,0.0276,0.00428,0.128,0.789,120.15100000000001,257800.0
632,0,Corinne Bailey Rae,669462.0,"['british soul', 'neo mellow', 'neo soul', 'pop soul', 'r&b', 'soul']",67.0,artist,Put Your Records On,0.7390000000000001,0.511,-7.843999999999999,0.0362,1.34e-06,0.133,0.542,96.038,215360.0
633,0,0,11.0,[],4.0,artist,6 - Connexions intimes (Intimate connections) / David Burns - Comment vaincre la solitude affective - Comment surmonter la solitude amoureuse - Comment avoir des relations saines et durables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0,Bill Withers,1247443.0,"['funk', 'motown', 'quiet storm', 'soul']",76.0,artist,Lovely Day,0.6920000000000001,0.6509999999999999,-8.267000000000001,0.0324,0.0024100000000000002,0.105,0.706,97.92299999999999,254560.0
635,0,0,11.0,[],4.0,artist,11 - La liberté : le courage d'être soi-même / Osho - Comment avoir plus de liberté - 3 étapes à la liberté TOTALE - Comment vivre librement - Qu'est-ce qu'être libre d'esprit - Liberté en philosophie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,0,Natalie Cole,478972.0,"['adult standards', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",69.0,artist,This Will Be (An Everlasting Love),0.685,0.623,-11.145999999999999,0.042,0.00234,0.0295,0.8959999999999999,126.73899999999999,171960.0
637,0,0,11.0,[],4.0,artist,16 - Personnalité / Daniel Nettle - Pourquoi nous sommes qui nous sommes - Peut-on changer de personnalité - Le modèle de Big five,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,0,Diplomats of Solid Sound,12845.0,"['bboy', 'deep funk']",40.0,artist,Soul Connection,0.654,0.627,-6.1370000000000005,0.0298,3.18e-05,0.14300000000000002,0.8170000000000001,109.057,149293.0
639,0,0,11.0,[],4.0,artist,13 - A l'épreuve du non / Jia Jiang - Comment surmonter la peur du rejet avec thérapie du rejet - comment vaincre la peur du rejet - comment gérer la peur du rejet - comment affronter la peur du rejet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0,Jr. Walker & The All Stars,170468.0,"['brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",53.0,artist,How Sweet It Is (To Be Loved By You),0.611,0.645,-8.254,0.0634,0.0,0.715,0.748,125.156,182440.0
641,0,0,11.0,[],4.0,artist,12 - Petit livre sur l'ombre humaine / Robert Bly - Comment découvrir et accueillir sa part d'ombre - Comment connaître et accepter sa part d'ombre - Part d'ombre de votre personnalité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0,The Staple Singers,261230.0,"['brill building pop', 'chicago soul', 'classic soul', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",60.0,artist,I'll Take You There,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0,0,11.0,[],4.0,artist,10 - L'homme le plus riche de Babylone / George Samuel Clason - Comment devenir riche en partant de rien - Comment reconnaître les opportunités d'investissement - Faut-il acheter ou louer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0,Fontella Bass,29699.0,"['brill building pop', 'chicago soul', 'classic soul', 'motown', 'rhythm and blues', 'soul']",54.0,artist,Rescue Me,0.6779999999999999,0.544,-9.468,0.0326,9.62e-06,0.10300000000000001,0.963,122.735,171027.0
645,0,0,11.0,[],4.0,artist,9 - Il n'y a rien qui cloche chez toi (There is nothing wrong with you) - Comment s'accepter tel qu'on est - Apprendre à s'aimer et se respecter - Comment s'accepter et s'aimer pleinement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0,Aretha Franklin,2788219.0,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",75.0,artist,Think,0.687,0.63,-10.817,0.0389,0.0,0.221,0.9259999999999999,110.051,139733.0
647,0,The Supremes,1361494.0,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'motown', 'quiet storm', 'soul']",68.0,artist,Baby Love,0.595,0.643,-9.275,0.0365,0.0,0.5379999999999999,0.73,135.63299999999998,158040.0
648,0,Percy Sledge,398228.0,"['brill building pop', 'classic soul', 'quiet storm', 'soul', 'southern soul']",60.0,artist,You Really Got a Hold on Me,0.6759999999999999,0.245,-14.27,0.0299,0.0,0.319,0.532,86.338,173893.0
649,0,Jean Knight,17077.0,"['classic soul', 'soul', 'southern soul']",53.0,artist,Mr. Big Stuff,0.8859999999999999,0.491,-12.589,0.171,2.46e-06,0.22899999999999998,0.971,93.236,164560.0
650,0,Blondie,1043478.0,"['candy pop', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",73.0,artist,Heart Of Glass,0.77,0.654,-6.108,0.0361,0.00047000000000000004,0.0819,0.685,114.82,229423.0
651,0,Mary Wells,237358.0,"['brill building pop', 'classic soul', 'motown', 'soul', 'souldies']",55.0,artist,My Guy,0.691,0.581,-7.85,0.065,4.6200000000000005e-05,0.147,0.91,126.615,174440.0
652,0,Stevie Wonder,5423657.0,"['adult standards', 'motown', 'quiet storm', 'soul']",82.0,artist,For Once In My Life,0.524,0.519,-11.902999999999999,0.043,0.0,0.523,0.847,110.12100000000001,169800.0
653,0,Nelly Furtado,2918866.0,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",78.0,artist,I'm Like A Bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0,The Supremes,1361494.0,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'motown', 'quiet storm', 'soul']",68.0,artist,You Can't Hurry Love,0.63,0.711,-9.34,0.0472,0.0,0.0813,0.659,96.912,167933.0
655,0,Chaka Khan,1257470.0,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",67.0,artist,I'm Every Woman,0.5660000000000001,0.927,-4.256,0.0962,0.000646,0.971,0.555,115.04700000000001,304333.0
656,0,Eddie Floyd,41846.0,"['classic soul', 'memphis soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",49.0,artist,Knock on Wood,0.8640000000000001,0.34600000000000003,-12.918,0.0365,0.00521,0.0514,0.9640000000000001,105.164,189840.0
657,0,The Marvelettes,274499.0,"['brill building pop', 'classic girl group', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",55.0,artist,Please Mr. Postman - Single Version / Mono,0.785,0.7759999999999999,-5.2589999999999995,0.0312,0.0,0.18100000000000002,0.9670000000000001,121.505,148040.0
658,0,Stevie Wonder,5423657.0,"['adult standards', 'motown', 'quiet storm', 'soul']",82.0,artist,"Signed, Sealed, Delivered (I'm Yours)",0.675,0.597,-11.329,0.0337,0.0,0.0986,0.828,108.875,161160.0
659,0,Bob Marley & The Wailers,10230836.0,"['reggae', 'roots reggae']",82.0,artist,One Love / People Get Ready - Medley,0.725,0.523,-9.593,0.324,0.0,0.0665,0.95,76.292,172933.0
660,0,Aretha Franklin,2788219.0,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",75.0,artist,Respect - 2003 Remaster,0.7440000000000001,0.611,-6.386,0.0333,0.000532,0.0692,0.961,114.991,142187.0
661,0,Martha Reeves & The Vandellas,356403.0,"['brill building pop', 'classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul']",62.0,artist,Dancing In The Street - Stereo,0.556,0.57,-9.472000000000001,0.0393,0.000526,0.198,0.304,126.01,165227.0
662,0,Jackie Wilson,352202.0,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'funk', 'lounge', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",64.0,artist,(Your Love Keeps Lifting Me) Higher & Higher,0.634,0.677,-7.19,0.0448,0.0,0.0902,0.9390000000000001,95.792,179120.0
663,0,Otis Redding,1868991.0,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']",75.0,artist,Stand by Me,0.883,0.46399999999999997,-11.251,0.0591,1.51e-05,0.0744,0.925,111.54799999999999,172333.0
664,0,The Jackson 5,1204975.0,"['adult standards', 'motown']",79.0,artist,I Want You Back,0.469,0.5379999999999999,-13.559000000000001,0.0571,0.00011999999999999999,0.37,0.8859999999999999,196.605,176333.0
665,0,Jack Johnson,3290161.0,['neo mellow'],79.0,artist,Upside Down,0.787,0.655,-8.339,0.0431,0.000171,0.138,0.65,102.485,208653.0
666,0,Bad Bunny,41780436.0,"['latin', 'reggaeton', 'trap latino']",99.0,artist,DÁKITI,0.731,0.573,-10.059,0.0544,5.22e-05,0.113,0.145,109.928,205090.0
667,0,Marvin Gaye,4392800.0,"['classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul']",77.0,artist,Ain't No Mountain High Enough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0,Cyndi Lauper,1847274.0,"['mellow gold', 'new wave pop', 'permanent wave', 'soft rock']",74.0,artist,Girls Just Want to Have Fun,0.71,0.799,-4.897,0.0328,0.000602,0.349,0.725,120.37200000000001,238267.0
669,0,Outkast,1841930.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",78.0,artist,Roses,0.7509999999999999,0.708,-5.653,0.0545,1.85e-05,0.107,0.509,108.97,369573.0
670,0,John Travolta,86094.0,['hollywood'],68.0,artist,You're The One That I Want - From “Grease”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0,"Earth, Wind & Fire",3266919.0,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",78.0,artist,September,0.6970000000000001,0.8320000000000001,-7.263999999999999,0.0298,0.00131,0.26899999999999996,0.9790000000000001,125.926,215093.0
672,0,The Isley Brothers,1389433.0,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",66.0,artist,It's Your Thing,0.376,0.67,-9.273,0.0854,2.52e-06,0.0718,0.8370000000000001,185.503,169293.0
673,0,Stevie Wonder,5423657.0,"['adult standards', 'motown', 'quiet storm', 'soul']",82.0,artist,Uptight (Everything's Alright),0.593,0.642,-9.894,0.0304,0.0,0.129,0.919,133.281,174400.0
674,0,James Brown,1850212.0,"['funk', 'motown', 'soul']",69.0,artist,Get Up Offa That Thing,0.835,0.737,-9.907,0.35700000000000004,0.0,0.569,0.6940000000000001,118.84100000000001,375867.0
675,0,The Temptations,2269843.0,"['brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",72.0,artist,The Way You Do The Things You Do,0.618,0.7040000000000001,-4.686,0.0321,0.000262,0.358,0.741,124.21799999999999,165744.0
676,0,Junior Senior,54133.0,['danish pop'],56.0,artist,Move Your Feet,0.755,0.895,-2.6189999999999998,0.0883,0.0737,0.222,0.8440000000000001,118.87100000000001,181907.0
677,0,Redbone,177001.0,"['native american', 'native american contemporary']",65.0,artist,Come and Get Your Love - Single Version,0.731,0.804,-7.621,0.0473,0.00028,0.0685,0.9570000000000001,107.383,205933.0
678,0,Gloria Gaynor,712614.0,['disco'],68.0,artist,I Will Survive - Single Version,0.777,0.725,-8.681000000000001,0.05,0.00805,0.24600000000000002,0.529,116.669,198066.0
679,0,Jr. Walker & The All Stars,170468.0,"['brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",53.0,artist,Shotgun,0.7509999999999999,0.6829999999999999,-5.771,0.0338,7.85e-06,0.0611,0.631,120.98299999999999,176627.0
680,0,Jimmy Cliff,670265.0,"['dub', 'reggae', 'roots reggae']",63.0,artist,"Wonderful World, Beautiful People - Single Version",0.782,0.386,-15.443,0.0302,0.0,0.0525,0.904,105.84899999999999,195558.0
681,0,Grouplove,1058731.0,"['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",70.0,artist,Tongue Tied,0.56,0.9359999999999999,-5.835,0.0439,0.0,0.161,0.371,112.96,218013.0
682,0,Four Tops,858781.0,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",66.0,artist,"I Can't Help Myself (Sugar Pie, Honey Bunch)",0.667,0.599,-8.894,0.0291,0.0,0.107,0.971,127.935,160280.0
683,0,The Supremes,1361494.0,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'motown', 'quiet storm', 'soul']",68.0,artist,Stop! In The Name Of Love - Single Version,0.612,0.444,-12.752,0.0293,0.0,0.126,0.503,114.961,172907.0
684,0,Jack Johnson,3290161.0,['neo mellow'],79.0,artist,Better Together,0.868,0.34700000000000003,-9.529,0.0536,2e-05,0.11,0.659,110.059,207680.0
685,0,Jimmy Cliff,670265.0,"['dub', 'reggae', 'roots reggae']",63.0,artist,I Can See Clearly Now,0.799,0.662,-8.585,0.0347,0.000505,0.0484,0.7170000000000001,120.08200000000001,196000.0
686,0,The Temptations,2269843.0,"['brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",72.0,artist,My Girl,0.5720000000000001,0.418,-10.738,0.0349,0.0,0.0961,0.6940000000000001,104.566,165000.0
687,0,Sam Cooke,1296918.0,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",70.0,artist,(What A) Wonderful World,0.691,0.507,-10.23,0.0343,0.0,0.457,0.885,128.518,125440.0
688,0,Sam & Dave,262537.0,"['brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'rock-and-roll', 'soul', 'southern soul']",61.0,artist,"Hold On, I'm Comin'",0.8029999999999999,0.33799999999999997,-14.029000000000002,0.0349,0.038,0.09699999999999999,0.912,106.84100000000001,155707.0
689,0,Commodores,1379324.0,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",68.0,artist,Easy,0.589,0.384,-15.075,0.0332,2.8000000000000003e-05,0.0596,0.354,132.909,256427.0
690,0,UB40,1890394.0,"['reggae', 'reggae fusion', 'uk reggae']",72.0,artist,Red Red Wine,0.857,0.46799999999999997,-8.53,0.0476,1.32e-05,0.26899999999999996,0.843,89.119,183733.0
691,0,Jason Mraz,6436862.0,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",78.0,artist,I'm Yours,0.5489999999999999,0.107,-16.147000000000002,0.0844,0.0,0.111,0.307,74.63,219053.0
692,0,Steve Winwood,783104.0,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock']",66.0,artist,Higher Love - Single Version,0.701,0.89,-6.604,0.0439,0.0807,0.493,0.912,98.765,252253.0
693,0,The Foundations,73504.0,"['brill building pop', 'bubblegum pop', 'motown', 'rock-and-roll', 'soul']",62.0,artist,Build Me Up Buttercup - Mono,0.659,0.513,-7.186,0.0293,0.0,0.28300000000000003,0.855,133.609,177533.0
694,0,Bobby Day,18961.0,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",50.0,artist,Rockin' Robin,0.541,0.608,-13.083,0.106,0.0,0.23399999999999999,0.938,171.99200000000002,160080.0
